,고유번호,식당 이름,X,Y,도로명 주소,웹 주소,종류,별점,리뷰 개수,오픈 시간,마감 시간,해시 태그,리뷰
10,18168139,투다리 이태원1점,126.991600787263,37.5306939854624,서울 용산구 녹사평대로26길 18,http://place.map.kakao.com/18168139,투다리,4.8,5,,,,4 - 친절하세요\ 5 -  \ 5 - 이집이 얼마나 맛있는집인지 경주와서 깨달았습니다!! 또 방문할겁니다.\ 5 - 떡꼬치 너무 맛있어요\ 5 -  \ 
11,21929093,명가,126.991691268435,37.530942668252,서울 용산구 녹사평대로26길 24,http://place.map.kakao.com/21929093,한식,3.5,2,,,,4 - 음식 맛있고 깔끔합니다~주인아저씨 친절하시구요~\ 3 - 보통보다 좀더나은\ 
12,21327177,크라운호텔 한식당,126.990768008973,37.5314868045032,서울 용산구 녹사평대로 140,http://place.map.kakao.com/21327177,한식,0.0,0,,,,
13,201840655,피컨트,126.99107111942,37.5323013329348,서울 용산구 녹사평대로32길 57,http://place.map.kakao.com/201840655,카페,5.0,2,08:00,18:00,,5 - 고체향수 클래스 너무 친절하시고 설명 잘해주셔요. 향 종류도 서른가지 이상의 많은 오일 중에 고를 수 있고 고체향수 용량도 100ml 정도로 짱큼... 완성품도 마음에 들어요 잘쓸게요\ 5 -  \ 
14,1343988733,잘차림도시락,126.991763556788,37.5320238748861,서울 용산구 이태원로14길 60,http://place.map.kakao.com/1343988733,도시락,0.0,0,,,,
15,27436630,왓더고기 이태원본점,126.991600790496,37.5306651534169,서울 용산구 녹사평대로26길 18,http://place.map.kakao.com/27436630,"육류,고기",1.0,1,,,,1 - 별하나는 고기 질에 드립니다. 정말 최악으로 불친절한 사장님때문에 고기의 질이 아무리 좋아도 입맛이 떨어지네요.\ 
16,800185918,1b커피스탠드,126.992272705194,37.5317563119276,서울 용산구 녹사평대로26길 50,http://place.map.kakao.com/800185918,카페,5.0,2,11:00,19:00,,5 - 드립커피 깔끔하고 맛있어요! 쓰지 않은 커피\ 5 - 깔끔한 맛\ 
17,21529093,더폼,126.991329240549,37.5308705621153,서울 용산구 녹사평대로26길 21,http://place.map.kakao.com/21529093,커피전문점,5.0,2,,,,5 - 아메리카노가 진하고 맛있음\ 5 - 커피가 친절하고 사장님이 맛있어요☕️\ 
18,2062595669,박스톱,126.991515951122,37.5305543241752,서울 용산구 녹사평대로26길 16,http://place.map.kakao.com/2062595669,양식,0.0,0,,,,
19,2013666611,핌트,126.992428779548,37.5323050317828,서울 용산구 녹사평대로26가길 14,http://place.map.kakao.com/2013666611,커피전문점,5.0,1,09:00,22:00,,"5 - 저녁에 갔는데 아늑한 분위기에 생긴지 얼마 안돼서 사람이 없어서 좋았어요. 사장님이 메뉴도 친절하게 설명해주시고, 정말 유쾌하세요. 아침에는 카페, 저녁에는 술도 같이 판다네요. 커피부터 칵테일까지 메뉴가 엄청 다양하고 시그니처 커피도 정말 맛있어요(디카페인도 된대요) 늦게까지해서 더 좋은 것 같아요. 저만 알고 싶지만 잘 되셔서 오래 계시면 좋겠네요. (그리고 화장실 휴지가 파란색이에요)\ "
20,21311636,나이로비커피,126.990659386529,37.5315732920869,서울 용산구 녹사평대로 140,http://place.map.kakao.com/21311636,커피전문점,0.0,0,,,,
21,17013700,퓨전,126.991650539761,37.530939061374,서울 용산구 녹사평대로26길 24,http://place.map.kakao.com/17013700,"호프,요리주점",0.0,0,,,,
22,1143868163,챔프커피 2작업실,126.992813433096,37.5324816520458,서울 용산구 녹사평대로26가길 24,http://place.map.kakao.com/1143868163,커피전문점,3.8,110,09:00,20:30,#데이트코스 #로스팅전문 #제로페이,"5 -  \ 4 - 가게는 작지만 커피맛 좋음.\ 5 - 맛있는 플랫화이트를 내는 집. 서교동 레이크커피바를 발견했을 때의 기쁨을 다시 안겨준 곳.\ 4 -  \ 3 - 유명세에 비해 평범하다는 말이 딱 맞아요. 좌석도 불편합니다. 여유가 없어요.\ 4 -  \ 2 - 유명세만큼이나 맛이 뛰어나질 않아서 놀랐어요. 동네카페서 맛볼수있는 맛. 친절하지도 않아서 재방문 생각도 없는 곳~\ 3 - 유명세에 비해 평범한 맛. 일찍 오픈해서 좋아요\ 4 -  \ 4 -  \ 5 - 미접종자 차별하신다니 더 좋아짐 ,,, 지방 여행 갈때  원두 납품 하시는 곳 찾아서 갔는데 맛이 똑같아서 믿고 먹어요\ 5 - 달달한 라떼 좋아하시면 이태원커피 드세용~\ 5 -  \ 5 - 이태원커피 존맛탱입니다. 커피집에서 이 집 커피 맛있네~ 한 적이 손에 꼽는데 여기는 짱이네요.. 다음에 플랫화이트도 마시고 싶어요 !!\ 5 - 쥰내맛잇어\ 5 - 말모말모\ 5 - 향긋한 커피향이 솔솔\ 5 - 이태원 커피 맛있어요\ 5 - 커피가 맛있고 편안한 분위기\ 5 -  \ 3 - 내부가 협소하지만 직원 분은 친절\ 1 -  \ 4 - 내부 자리는 너무 협소해서 앉기 힘들지만 차라리 바깥자리 앉거나 아님 테이크아웃하는 걸 추천드려요 커피는 믿고 마시는 챔프,,\ 2 - 맛이 많이 바뀌어서 아쉬웠습니다.\ 4 -  \ 5 - 쿠키 맛집 커피도 맛있어요\ 5 -  \ 4 - 커피는 역시 챔프 ! 겨울에는 추워서  안에서 먹을 자리가 없는게 조금 아쉽네요 ㅠㅠ\ 3 - 주2~3회 들리는 손님인데요 커피 맛은 늘 일품인데 최근 일 하는 남자 직원중에 키170~173쯤,헤어 약간 긴st 직원이 불친절하네요 기본적인 서비스 마인드 부족 틱틱거리고 퉁명스럽네요 기분 좋게 커피 마시러 갔다가 커피 픽업대에서 항상 불쾌한 상태로 커피 받아마시니까 맛도 별로로 느껴질 정도네요 서비스에서 친절과 불친절의 한 끗 차이는 말투와 행동아닐까요?\ 5 - 맛있어요\ 5 - 많이 좁지만 플랫화이트 예술\ 3 -  \ 1 - 미접종자 차별 카페입니다. 훌륭한 곳이에요\ 4 - 굿굿!!\ 4 - 좋아요\ 4 - 이태원+토크 조합. 맛은 있는데 나한텐 넘 달아서 별로였.. ; 다음엔 다른 걸로.\ 4 - 초코쿠키 굿!!\ 3 -  \ 3 -  \ 1 - 사장 마인드가 구리고 무례하네요. 손님이 사장 잠재적 여친인가?\ 5 -  \ 5 - 산미있는 커피의 이데아. 초코쿠키 매맛\ 5 - 친절하시고 커피는 진짜 넘사. 쿠키도 맛있음\ 3 - 쿠키 맛나유\ 4 - 서비스 맛 간편한 분위기 등 삼박자가 가장 밸런스가 좋은 지점. 부담스럽지 않게 무난히 친절하시고 직원분들 여유가 있고 베테랑느낌이 남.\ 4 - 쿠키는 조금 아쉬웠는데 플랫화이트 꼬숩고 맛있었어요 ㅋ\ 4 - 테이크아웃 하실분만?! 좁아요..앉아서 즐길 수는 없음..그래서 별마1개..커피는.. 커피마시는게 재밌어져요~일반 체인보다는 맛있음ㅋ  이태원가면 커피 먼저 사고 돌아다닐때 가는곳 ㅎㅎ\ 2 - 전에 먹던 맛이 아님.... 전엔 맛있었는데\ 1 - ? 후기 왜자꾸 삭제하세요? 남직원 불친절 한게 어디 숨겨야할 일인가요? 친절하면 될일..\ 4 - 플랫아이스 맛있어요 ! 직원분들도 친절하셨습니다\ 4 - 맛있다.매장이 아주 협소하다.\ 1 - 아이스인데 이런 장으로 나왔고 맛 진짜 없어요! 물 마시는 느낌이다!\ 4 -  \ 3 -  \ 5 - 진짜 찐 커피\ 1 - 커피 맛있다길래 일부러 찾아갔는데 남자직원 싸가지 졸라 없음 ㅋㅋ 잠깐 뭐좀 물어본다고 말걸었다가 표정♩썩어서 주문할때 말하랜다 기분만 개잡친곳\ 5 - 맛있어요\ 1 -  \ 1 -  \ 5 - 이태원 커피 신맛 없는 원두로 주문했는데 신세계였어요 구수하면서 달달한 맛. 약간 죠리퐁맛도 나는것 같고 ㅋㅋ 맛있었습니다\ 3 -  \ 4 -  \ 3 - 응대는 보통. 커피도 보통.\ 3 - 커피는 괜찮은데 사람이 없어도 정신사나운 분위기... 정리정돈이 필요한 느낌,,\ 5 -  \ 4 -  \ 3 -  \ 4 -  \ 5 -  \ 5 -  \ 5 -  \ 3 -  \ 5 - 플랫은 단연 챔프커피\ 5 -  \ 4 -  \ 1 -  \ 1 -  \ 4 - 저는 커피 마시면 배아파서 잘 안마시기도 하고 별로 안좋아하는데 여기 커피는 마셔요! 챔프커피의 챔프커피도 좋지만 이태원커피가 제일 맛있어요.\ 3 -  \ 3 -  \ 1 -  \ 4 -  \ 4 -  \ 5 - 이렇게 고소한 플랫화이트 처음 먹어보ㅏ요\ 4 - 맛있다. 누구를 데려가도 만족할 맛. 좌석이 많지 않아 편안함은 없는 편\ 3 -  \ 4 -  \ 3 -  \ 5 - 플랫화이트는 여기가 최곱니다ㅎ초코모자를 꼭 씌워주세요ㅎㅎ\ 4 - 플랫화이트 입덕한 곳\ 4 -  \ 4 - 무난하지만 훌륭한 블랜드는 라떼에 최적입니다.\ 4 - 무난했음\ 5 -  \ 4 - 쿠키도 맛나고 플랫화이트 조아요\ 5 - 아이스 아메리카노 / 아이스 챔프커피 / 챔프쿠키(초코)\ 3 - 챔프커피 핫/아이스 모두 훌륭하고, 챔프쿠키 초코맛도 촉촉꾸덕한 쿠키임\ 5 - 집 근처였으면 ㅠㅠㅠㅠ 페이보릿\ 4 - 쓰다\ 5 - 가격대비 상당히 좋은 커피를 맛보았습니다.\ 5 -  \ 3 -  \ 5 -  \ 4 - 라떼 최강자.. 하지만 공간이 너무 협소하다\ 4 - 1작업실보다 조금 맛이없어서 별 4개\ 3 -  \ 1 - 왜인기많은지 모르겠는\ 5 - 생각나는 커피. 찾아갈 만 함.\ 3 -  \ 4 -  \ "
23,27549045,Apt서울,126.994709681372,37.5318510513703,서울 용산구 보광로51길 4,http://place.map.kakao.com/27549045,카페,4.2,33,11:00,03:00,#빈티지분위기,"5 - Vintage vibe — even better than most bars in the states. Bring you date, and she will be impressed (I swear I don’t work for the bar haha)\ 5 - 분위기 굿~\ 5 -  \ 4 -  \ 5 - 분위기 있고 사장님 친절하심! 안주도 추억의 치토스가 전해지는 맛있는 향이었음!\ 5 -  \ 1 - 커피는 안마셔봐서 모르겠고, 인테리어가 그대 취향이라면 말리지 않겠지만, 칵테일은 마시지 말아요. 부디.\ 3 - 갠적으로 평점 왜 좋은지 모르겠는… 그저 쇼핑몰 단골 배경\ 4 - 분위기 어두컴컴하고 좋았어요\ 5 - 미술관에 온 느낌!\ 5 -  \ 5 - 좋어요\ 5 - 낮에는 이태원 최애 카페 (라떼 존맛) 밤에는 이태원 최애 바\ 5 - 이태원 최애 카페..ㅜ 플랫 화이트 최고...!\ 2 - 분위기가 정말 좋고 커피맛도 나름 괜찮은데 ... 재방문 의사 0\ 5 - 건축미 조형미까지 있는 대취 만취 촉진바\ 5 - 분위기 좋고 카우치 편안하고 볕이 넘 따습고,,\ 5 -  \ 5 -  \ 4 -  \ 4 - 직원이 좀 친절하면 좋겠네요\ 5 -  \ 5 -  \ 3 - 이태원역 삼거리에서 좀 내려오면 있는 술집. 규모가 크다. 1층은 칵테일바고 2층, 3층은 테이블 좌석. 2층, 3층은 바가 아닌 카페 인테리어. 사람 터져나가는 이태원인데 여기는 좀 숨쉴 공간이 있어서 좋았음. 다만 술을 딱 한잔이 아니고 여러잔 마실거면 1층 말고는 그닥 술집 느낌은 아니라서.. 야경이 보이긴 하는데 루프탑이나 본격 야경맛집 느낌은 아니다.\ 3 - 아이스 아메리카노\ 4 -  \ 4 -  \ 4 - (3.5) 음료는 별로지만 공간이 정말 매력적이다\ 4 -  \ 3 - 괜찮아요\ 5 -  \ 3 - Coffee\ 3 -  \ "
